Disease,description,workout,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Diet_1,Diet_2,Diet_3,Diet_4,Medication_1,Medication_2,Medication_3,Medication_4,Precaution_1,Precaution_2,Precaution_3,Precaution_4
"['drug', 'reac']","['drug', 'reac', 'occur', 'body', 'react', 'adverse', 'medica']","['discontinue', 'offend', 'medica']",['itch'],['skin_rash'],['stomach_pain'],['burning_micturi'],"['antihistamine', 'diet']","['omega', '3', 'rich', 'food']","['vitamin', 'c', 'rich', 'food']","['quercetin', 'rich', 'food']",['antihistamin'],['epinephrine'],['corticosteroid'],['antibiotic'],"['stop', 'irrita']","['consult', 'nearest', 'hospital']","['stop', 'tak', 'drug']",['follow']
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['loss_of_appetite'],['abdominal_pain'],['passage_of_gas'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['indiges'],['abdominal_pain'],['passage_of_gas'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['indiges'],['loss_of_appetite'],['abdominal_pain'],['passage_of_gas'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['loss_of_appetite'],['abdominal_pain'],['passage_of_gas'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['indiges'],['abdominal_pain'],['passage_of_gas'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['indiges'],['loss_of_appetite'],['passage_of_gas'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['indiges'],['loss_of_appetite'],['abdominal_pain'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['indiges'],['loss_of_appetite'],['abdominal_pain'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['indiges'],['loss_of_appetite'],['abdominal_pain'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
"['peptic', 'ulcer', 'diseae']",,,['vomit'],['indiges'],['loss_of_appetite'],['abdominal_pain'],,,,,,,,,"['avoid', 'fatty', 'spicy', 'food']","['consume', 'probiotic', 'food']","['eliminate', 'milk']","['limit', 'alcohol']"
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['patches_in_throat'],['high_fever'],['extra_marital_contact'],"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['patches_in_throat'],['high_fever'],['extra_marital_contact'],,"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['high_fever'],['extra_marital_contact'],,"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['patches_in_throat'],['extra_marital_contact'],,"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['patches_in_throat'],['high_fever'],,"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['patches_in_throat'],['high_fever'],['extra_marital_contact'],"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['patches_in_throat'],['high_fever'],['extra_marital_contact'],"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['patches_in_throat'],['high_fever'],['extra_marital_contact'],,"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['high_fever'],['extra_marital_contact'],,"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['aid'],"['aid', 'acquir', 'immunodeficiency', 'syndrome', 'disease', 'caus', 'hiv', 'weaken', 'immune', 'system']","['follow', 'balanc', 'nutritiou', 'diet']",['muscle_wast'],['patches_in_throat'],['high_fever'],,"['balanc', 'diet']","['protein', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']","['antiretroviral', 'drug']","['protease', 'inhibitor']","['integrase', 'inhibitor']","['entry', 'inhibitor']","['avoid', 'open', 'cut']","['wear', 'ppe', 'possible']","['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['restlessnes'],['lethargy'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['restlessnes'],['lethargy'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['weight_los'],['restlessnes'],['lethargy'],['irregular_sugar_level'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['restlessnes'],['lethargy'],['irregular_sugar_level'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['lethargy'],['irregular_sugar_level'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['restlessnes'],['irregular_sugar_level'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['restlessnes'],['lethargy'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['restlessnes'],['lethargy'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['restlessnes'],['lethargy'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['diabet'],,,['fatigue'],['weight_los'],['restlessnes'],['lethargy'],,,,,,,,,"['balanc', 'diet']",['exercise'],"['consult', 'doctor']",['follow']
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['sunken_ey'],['dehydra'],['diarrhoea'],"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['sunken_ey'],['dehydra'],['diarrhoea'],"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['sunken_ey'],['dehydra'],['diarrhoea'],,"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['dehydra'],['diarrhoea'],,"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['sunken_ey'],['diarrhoea'],,"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['sunken_ey'],['dehydra'],,"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['sunken_ey'],['dehydra'],['diarrhoea'],"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['sunken_ey'],['dehydra'],['diarrhoea'],,"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['dehydra'],['diarrhoea'],,"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
['gastroenteriti'],"['gastroenteriti', 'inflamma', 'stomach', 'intestin', 'typical', 'caus', 'viru', 'bacteria']","['stay', 'hydrat']",['vomit'],['sunken_ey'],['diarrhoea'],,"['bland', 'diet']",['banana'],['rice'],['applesauce'],['antibiotic'],"['antiemetic', 'drug']","['antidiarrheal', 'drug']","['iv', 'fluid']","['stop', 'eat', 'solid', 'food']","['try', 'tak', 'small', 'sip', 'water']",['rest'],"['ease', 'back', 'eat']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['cough'],['high_fever'],['breathlessnes'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['cough'],['high_fever'],['breathlessnes'],['family_history'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['high_fever'],['breathlessnes'],['family_history'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['cough'],['breathlessnes'],['family_history'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['cough'],['high_fever'],['family_history'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['cough'],['high_fever'],['breathlessnes'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['cough'],['high_fever'],['breathlessnes'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['cough'],['high_fever'],['breathlessnes'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['cough'],['high_fever'],['breathlessnes'],['family_history'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
"['bronchial', 'asthma']","['bronchial', 'asthma', 'respiratory', 'condi', 'characteriz', 'inflamma', 'airway']","['include', 'anti', 'inflammatory', 'food']",['fatigue'],['high_fever'],['breathlessnes'],['family_history'],"['anti', 'inflammatory', 'diet']","['omega', '3', 'rich', 'food']","['fruit', 'vegetabl']","['whole', 'grain']",['bronchodilator'],"['inhal', 'corticosteroid']","['leukotriene', 'modifier']","['mast', 'cell', 'stabilizer']","['switch', 'loose', 'clooth']","['take', 'deep', 'breath']","['get', 'away', 'trigger']","['seek', 'help']"
['hypertension'],,,['headache'],['chest_pain'],['dizzines'],['loss_of_balance'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['chest_pain'],['dizzines'],['loss_of_balance'],['lack_of_concentra'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['headache'],['dizzines'],['loss_of_balance'],['lack_of_concentra'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['headache'],['chest_pain'],['loss_of_balance'],['lack_of_concentra'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['headache'],['chest_pain'],['dizzines'],['lack_of_concentra'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['headache'],['chest_pain'],['dizzines'],['loss_of_balance'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['headache'],['chest_pain'],['dizzines'],['loss_of_balance'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['chest_pain'],['dizzines'],['loss_of_balance'],['lack_of_concentra'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['headache'],['dizzines'],['loss_of_balance'],['lack_of_concentra'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['hypertension'],,,['headache'],['chest_pain'],['loss_of_balance'],['lack_of_concentra'],,,,,,,,,['medita'],"['salt', 'bath']","['reduce', 'stres']","['get', 'proper', 'sleep']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['headache'],['blurred_and_distorted_vision'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['indiges'],['headache'],['blurred_and_distorted_vision'],['excessive_hunger'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['headache'],['blurred_and_distorted_vision'],['excessive_hunger'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['blurred_and_distorted_vision'],['excessive_hunger'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['headache'],['excessive_hunger'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['headache'],['blurred_and_distorted_vision'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['headache'],['blurred_and_distorted_vision'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['headache'],['blurred_and_distorted_vision'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['headache'],['blurred_and_distorted_vision'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
['migraine'],"['migraine', 'type', 'headache', 'often', 'involv', 'severe', 'pain', 'sensitiv', 'light', 'sound']","['identify', 'avoid', 'trigger', 'food']",['acid'],['indiges'],['headache'],['blurred_and_distorted_vision'],"['migraine', 'diet']","['low', 'tyramine', 'diet']","['caffeine', 'withdrawal']",['hydra'],['analgesic'],['triptan'],"['ergotamine', 'derivativ']","['preventive', 'medication']",['medita'],"['reduce', 'stres']","['use', 'poloroid', 'glass', 'sun']","['consult', 'doctor']"
